-.3600E+01     0.2450E-03
-.3500E+01     0.1646E-02
-.3400E+01     0.7201E-02
-.3300E+01     0.2796E-01
-.3200E+01     0.8416E-01
-.3100E+01     0.2075E+00
-.3000E+01     0.4405E+00
-.2900E+01     0.8344E+00
-.2800E+01     0.1424E+01
-.2700E+01     0.2278E+01
-.2600E+01     0.3408E+01
-.2500E+01     0.4901E+01
-.2400E+01     0.6705E+01
-.2300E+01     0.8891E+01
-.2200E+01     0.1148E+02
-.2100E+01     0.1439E+02
-.2000E+01     0.1738E+02
-.1900E+01     0.2074E+02
-.1800E+01     0.2451E+02
-.1700E+01     0.2836E+02
-.1600E+01     0.3245E+02
-.1500E+01     0.3698E+02
-.1400E+01     0.4117E+02
-.1300E+01     0.4564E+02
-.1200E+01     0.4990E+02
-.1100E+01     0.5436E+02
-.1000E+01     0.5877E+02
-.9000E+00     0.6323E+02
-.8000E+00     0.6734E+02
-.7000E+00     0.7158E+02
-.6000E+00     0.7510E+02
-.5000E+00     0.7838E+02
-.4000E+00     0.8097E+02
-.3000E+00     0.8307E+02
-.2000E+00     0.8477E+02
-.1000E+00     0.8551E+02
0.0000E+00     0.8578E+02
0.1000E+00     0.8551E+02
0.2000E+00     0.8478E+02
0.3000E+00     0.8309E+02
0.4000E+00     0.8100E+02
0.5000E+00     0.7842E+02
0.6000E+00     0.7515E+02
0.7000E+00     0.7161E+02
0.8000E+00     0.6739E+02
0.9000E+00     0.6330E+02
0.1000E+01     0.5881E+02
0.1100E+01     0.5438E+02
0.1200E+01     0.4999E+02
0.1300E+01     0.4562E+02
0.1400E+01     0.4121E+02
0.1500E+01     0.3696E+02
0.1600E+01     0.3239E+02
0.1700E+01     0.2836E+02
0.1800E+01     0.2437E+02
0.1900E+01     0.2067E+02
0.2000E+01     0.1731E+02
0.2100E+01     0.1428E+02
0.2200E+01     0.1138E+02
0.2300E+01     0.8874E+01
0.2400E+01     0.6697E+01
0.2500E+01     0.4888E+01
0.2600E+01     0.3398E+01
0.2700E+01     0.2273E+01
0.2800E+01     0.1417E+01
0.2900E+01     0.8314E+00
0.3000E+01     0.4398E+00
0.3100E+01     0.2071E+00
0.3200E+01     0.8395E-01
0.3300E+01     0.2784E-01
0.3400E+01     0.7197E-02
0.3500E+01     0.1649E-02
0.3600E+01     0.2447E-03
