-.3600E+01     0.2022E-03
-.3500E+01     0.1826E-02
-.3400E+01     0.1353E-01
-.3300E+01     0.5101E-01
-.3200E+01     0.1411E+00
-.3100E+01     0.3225E+00
-.3000E+01     0.6448E+00
-.2900E+01     0.1162E+01
-.2800E+01     0.1912E+01
-.2700E+01     0.2972E+01
-.2600E+01     0.4349E+01
-.2500E+01     0.6068E+01
-.2400E+01     0.8158E+01
-.2300E+01     0.1062E+02
-.2200E+01     0.1345E+02
-.2100E+01     0.1663E+02
-.2000E+01     0.1999E+02
-.1900E+01     0.2368E+02
-.1800E+01     0.2770E+02
-.1700E+01     0.3186E+02
-.1600E+01     0.3616E+02
-.1500E+01     0.4073E+02
-.1400E+01     0.4519E+02
-.1300E+01     0.4975E+02
-.1200E+01     0.5411E+02
-.1100E+01     0.5853E+02
-.1000E+01     0.6268E+02
-.9000E+00     0.6677E+02
-.8000E+00     0.7084E+02
-.7000E+00     0.7441E+02
-.6000E+00     0.7770E+02
-.5000E+00     0.8072E+02
-.4000E+00     0.8317E+02
-.3000E+00     0.8529E+02
-.2000E+00     0.8685E+02
-.1000E+00     0.8783E+02
0.0000E+00     0.8823E+02
0.1000E+00     0.8783E+02
0.2000E+00     0.8687E+02
0.3000E+00     0.8530E+02
0.4000E+00     0.8317E+02
0.5000E+00     0.8071E+02
0.6000E+00     0.7772E+02
0.7000E+00     0.7442E+02
0.8000E+00     0.7084E+02
0.9000E+00     0.6679E+02
0.1000E+01     0.6267E+02
0.1100E+01     0.5855E+02
0.1200E+01     0.5415E+02
0.1300E+01     0.4975E+02
0.1400E+01     0.4521E+02
0.1500E+01     0.4072E+02
0.1600E+01     0.3613E+02
0.1700E+01     0.3188E+02
0.1800E+01     0.2766E+02
0.1900E+01     0.2373E+02
0.2000E+01     0.1998E+02
0.2100E+01     0.1659E+02
0.2200E+01     0.1341E+02
0.2300E+01     0.1057E+02
0.2400E+01     0.8137E+01
0.2500E+01     0.6057E+01
0.2600E+01     0.4340E+01
0.2700E+01     0.2959E+01
0.2800E+01     0.1906E+01
0.2900E+01     0.1158E+01
0.3000E+01     0.6436E+00
0.3100E+01     0.3221E+00
0.3200E+01     0.1407E+00
0.3300E+01     0.5096E-01
0.3400E+01     0.1348E-01
0.3500E+01     0.1826E-02
0.3600E+01     0.2021E-03
