0.1000E+01     0.1176E+00
0.2000E+01     0.1885E+00
0.4000E+01     0.2768E+00
0.6000E+01     0.3501E+00
0.8000E+01     0.4255E+00
0.1000E+02     0.4909E+00
0.1200E+02     0.5505E+00
0.1400E+02     0.6129E+00
0.1600E+02     0.6755E+00
0.1800E+02     0.7410E+00
0.2000E+02     0.8035E+00
0.2200E+02     0.8667E+00
0.2400E+02     0.9265E+00
0.2600E+02     0.9873E+00
0.2800E+02     0.1044E+01
0.3000E+02     0.1100E+01
0.3200E+02     0.1156E+01
0.3400E+02     0.1207E+01
0.3600E+02     0.1254E+01
0.3800E+02     0.1304E+01
0.4000E+02     0.1346E+01
0.4400E+02     0.1429E+01
0.4800E+02     0.1497E+01
0.5200E+02     0.1563E+01
0.5600E+02     0.1609E+01
0.6000E+02     0.1647E+01
0.6400E+02     0.1677E+01
0.6800E+02     0.1690E+01
0.7200E+02     0.1699E+01
0.7600E+02     0.1698E+01
0.8000E+02     0.1688E+01
0.8400E+02     0.1671E+01
0.8800E+02     0.1644E+01
0.9200E+02     0.1616E+01
0.9600E+02     0.1578E+01
0.1000E+03     0.1541E+01
0.1040E+03     0.1492E+01
0.1080E+03     0.1447E+01
0.1120E+03     0.1394E+01
0.1160E+03     0.1342E+01
0.1200E+03     0.1290E+01
0.1240E+03     0.1233E+01
0.1280E+03     0.1178E+01
0.1320E+03     0.1122E+01
0.1360E+03     0.1070E+01
0.1400E+03     0.1015E+01
0.1440E+03     0.9648E+00
0.1480E+03     0.9126E+00
0.1520E+03     0.8666E+00
0.1560E+03     0.8183E+00
0.1600E+03     0.7689E+00
0.1640E+03     0.7268E+00
0.1680E+03     0.6869E+00
0.1720E+03     0.6485E+00
0.1760E+03     0.6075E+00
0.1800E+03     0.5768E+00
0.1840E+03     0.5397E+00
0.1880E+03     0.5058E+00
0.1920E+03     0.4717E+00
0.1960E+03     0.4434E+00
0.2000E+03     0.4189E+00
0.2200E+03     0.3031E+00
0.2400E+03     0.2197E+00
0.2600E+03     0.1597E+00
0.2800E+03     0.1202E+00
0.3000E+03     0.8647E-01
0.3200E+03     0.6411E-01
0.3400E+03     0.4815E-01
0.3600E+03     0.3617E-01
0.3800E+03     0.2756E-01
0.4000E+03     0.2110E-01
0.4200E+03     0.1615E-01
0.4400E+03     0.1258E-01
0.4600E+03     0.9786E-02
0.4800E+03     0.7670E-02
0.5000E+03     0.6032E-02
0.5200E+03     0.4761E-02
0.5400E+03     0.3798E-02
0.5600E+03     0.3019E-02
0.5800E+03     0.2423E-02
0.6000E+03     0.1945E-02
0.6200E+03     0.1564E-02
0.6400E+03     0.1268E-02
0.6600E+03     0.1025E-02
0.6800E+03     0.8312E-03
0.7000E+03     0.6808E-03
0.7200E+03     0.5540E-03
0.7400E+03     0.4539E-03
0.7600E+03     0.3721E-03
0.7800E+03     0.3039E-03
0.8000E+03     0.2510E-03
0.8200E+03     0.2065E-03
0.8400E+03     0.1704E-03
0.8600E+03     0.1406E-03
0.8800E+03     0.1165E-03
0.9000E+03     0.9621E-04
0.9200E+03     0.7971E-04
0.9400E+03     0.6598E-04
0.9600E+03     0.5476E-04
0.9800E+03     0.4560E-04
0.1000E+04     0.3775E-04
0.1020E+04     0.3138E-04
0.1040E+04     0.2608E-04
0.1060E+04     0.2172E-04
0.1080E+04     0.1807E-04
0.1100E+04     0.1504E-04
0.1120E+04     0.1252E-04
0.1140E+04     0.1044E-04
0.1160E+04     0.8688E-05
0.1180E+04     0.7228E-05
0.1200E+04     0.6027E-05
0.1220E+04     0.5005E-05
0.1240E+04     0.4178E-05
0.1260E+04     0.3467E-05
0.1280E+04     0.2880E-05
0.1300E+04     0.2400E-05
0.1320E+04     0.1994E-05
0.1340E+04     0.1655E-05
0.1360E+04     0.1372E-05
0.1380E+04     0.1138E-05
0.1400E+04     0.9429E-06
0.1420E+04     0.7822E-06
0.1440E+04     0.6464E-06
0.1460E+04     0.5353E-06
0.1480E+04     0.4404E-06
0.1500E+04     0.3631E-06
