0.1000E+01     0.7941E-01
0.2000E+01     0.1435E+00
0.4000E+01     0.2234E+00
0.6000E+01     0.3051E+00
0.8000E+01     0.3767E+00
0.1000E+02     0.4469E+00
0.1200E+02     0.5076E+00
0.1400E+02     0.5699E+00
0.1600E+02     0.6320E+00
0.1800E+02     0.6960E+00
0.2000E+02     0.7572E+00
0.2200E+02     0.8201E+00
0.2400E+02     0.8779E+00
0.2600E+02     0.9371E+00
0.2800E+02     0.9925E+00
0.3000E+02     0.1047E+01
0.3200E+02     0.1104E+01
0.3400E+02     0.1152E+01
0.3600E+02     0.1198E+01
0.3800E+02     0.1247E+01
0.4000E+02     0.1292E+01
0.4400E+02     0.1369E+01
0.4800E+02     0.1440E+01
0.5200E+02     0.1503E+01
0.5600E+02     0.1549E+01
0.6000E+02     0.1591E+01
0.6400E+02     0.1619E+01
0.6800E+02     0.1636E+01
0.7200E+02     0.1645E+01
0.7600E+02     0.1649E+01
0.8000E+02     0.1640E+01
0.8400E+02     0.1624E+01
0.8800E+02     0.1599E+01
0.9200E+02     0.1573E+01
0.9600E+02     0.1538E+01
0.1000E+03     0.1502E+01
0.1040E+03     0.1457E+01
0.1080E+03     0.1413E+01
0.1120E+03     0.1362E+01
0.1160E+03     0.1313E+01
0.1200E+03     0.1261E+01
0.1240E+03     0.1206E+01
0.1280E+03     0.1154E+01
0.1320E+03     0.1099E+01
0.1360E+03     0.1049E+01
0.1400E+03     0.9949E+00
0.1440E+03     0.9444E+00
0.1480E+03     0.8944E+00
0.1520E+03     0.8493E+00
0.1560E+03     0.8020E+00
0.1600E+03     0.7563E+00
0.1640E+03     0.7131E+00
0.1680E+03     0.6732E+00
0.1720E+03     0.6327E+00
0.1760E+03     0.5948E+00
0.1800E+03     0.5584E+00
0.1840E+03     0.5261E+00
0.1880E+03     0.4942E+00
0.1920E+03     0.4628E+00
0.1960E+03     0.4345E+00
0.2000E+03     0.4075E+00
0.2200E+03     0.2952E+00
0.2400E+03     0.2133E+00
0.2600E+03     0.1542E+00
0.2800E+03     0.1126E+00
0.3000E+03     0.8228E-01
0.3200E+03     0.6076E-01
0.3400E+03     0.4517E-01
0.3600E+03     0.3381E-01
0.3800E+03     0.2554E-01
0.4000E+03     0.1944E-01
0.4200E+03     0.1475E-01
0.4400E+03     0.1143E-01
0.4600E+03     0.8827E-02
0.4800E+03     0.6866E-02
0.5000E+03     0.5354E-02
0.5200E+03     0.4205E-02
0.5400E+03     0.3326E-02
0.5600E+03     0.2631E-02
0.5800E+03     0.2096E-02
0.6000E+03     0.1670E-02
0.6200E+03     0.1336E-02
0.6400E+03     0.1076E-02
0.6600E+03     0.8649E-03
0.6800E+03     0.6961E-03
0.7000E+03     0.5680E-03
0.7200E+03     0.4586E-03
0.7400E+03     0.3730E-03
0.7600E+03     0.3043E-03
0.7800E+03     0.2468E-03
0.8000E+03     0.2032E-03
0.8200E+03     0.1660E-03
0.8400E+03     0.1363E-03
0.8600E+03     0.1117E-03
0.8800E+03     0.9228E-04
0.9000E+03     0.7566E-04
0.9200E+03     0.6245E-04
0.9400E+03     0.5118E-04
0.9600E+03     0.4231E-04
0.9800E+03     0.3505E-04
0.1000E+04     0.2885E-04
0.1020E+04     0.2380E-04
0.1040E+04     0.1968E-04
0.1060E+04     0.1629E-04
0.1080E+04     0.1348E-04
0.1100E+04     0.1120E-04
0.1120E+04     0.9206E-05
0.1140E+04     0.7645E-05
0.1160E+04     0.6350E-05
0.1180E+04     0.5260E-05
0.1200E+04     0.4335E-05
0.1220E+04     0.3576E-05
0.1240E+04     0.2968E-05
0.1260E+04     0.2443E-05
0.1280E+04     0.2017E-05
0.1300E+04     0.1670E-05
0.1320E+04     0.1378E-05
0.1340E+04     0.1134E-05
0.1360E+04     0.9322E-06
0.1380E+04     0.7666E-06
0.1400E+04     0.6322E-06
0.1420E+04     0.5181E-06
0.1440E+04     0.4255E-06
0.1460E+04     0.3472E-06
0.1480E+04     0.2838E-06
0.1500E+04     0.2327E-06
