2.5	2.024167096699107	1.932001682825918	1.875306212437157
7.5	3.151107440504311	3.002735611303	2.8868986284751394
12.5	3.0155596249929495	2.8885255942372194	2.7756940233694403
17.5	2.6783052780007104	2.57721331999719	2.4822256633818
22.5	2.3341255369927802	2.24631273649435	2.16873793622544
27.5	2.02576255415578	1.94324832905554	1.87775317657705
32.5	1.75331612265007	1.673668067553427	1.61702235523888
37.5	1.514553613050388	1.440507567801792	1.396133997086685
42.5	1.3150214384168328	1.245068547126829	1.2065729791630502
47.5	1.14425651071528	1.078338432423049	1.0474281642813001
52.5	0.997508800063009	0.933581587517573	0.90883105692327
57.5	0.8724326280699399	0.8123898608360831	0.789246866343233
62.5	0.7658373395982101	0.7096271785337971	0.686619112491029
67.5	0.673991426018467	0.6213025236523819	0.597715574354675
72.5	0.5947773515258981	0.542759277030902	0.518978349735352
77.5	0.525724507016422	0.47861554938454404	0.4551986901608629
82.5	0.470607868234091	0.4229691921709222	0.3987019439511564
87.5	0.4103873436248433	0.3670244572836271	0.3429608579762601
92.5	0.36589169265830646	0.321094560920012	0.2968514526480171
97.5	0.3275005283356755	0.28526552589892573	0.26170624251189334
102.5	0.2873925601196649	0.2475435905820086	0.22465547526830404
107.5	0.25840890462815663	0.22039381892963428	0.19792612150402847
112.5	0.23149072939510906	0.19612700429380298	0.17381251851443585
117.5	0.20943238347533194	0.17516725109599207	0.15227960901365697
122.5	0.1869431118577292	0.15097655787038633	0.1291538964860401
127.5	0.1694487527965914	0.1356098690424254	0.11436569139325051
132.5	0.14911693405783816	0.11686264613987805	0.09600278150501833
137.5	0.13468365723791748	0.10418872881648429	0.08352119848693756
142.5	0.11954476801446585	0.09197914561405691	0.07099840598089754
147.5	0.11144072738642463	0.08232708369690561	0.06291549029683263
152.5	0.09780550766324105	0.06946604685612151	0.04968657241093103
157.5	0.08952702903445245	0.06274777885277256	0.04455859303318497
162.5	0.08005632968961804	0.05367147843618521	0.0381686
167.5	0.06923377291487073	0.04498344241050772	0.035401400000000006
172.5	0.06557005425414811	0.041909300000000003	0.032885399999999995
177.5	0.057865753753166535	0.0390018	0.0307045
182.5	0.05296036493033408	0.0362412	0.0284342
187.5	0.04798173127242669	0.0337656	0.026491800000000003
192.5	0.0410721	0.0315642	0.0247412
197.5	0.0382383	0.029323000000000002	0.0230606
202.5	0.035831800000000004	0.0274542	0.021570699999999998
207.5	0.0332827	0.025653	0.0200982
212.5	0.0311874	0.0238708	0.018767600000000002
217.5	0.0291589	0.0223937	0.0176076
222.5	0.027438	0.0210663	0.0164707
227.5	0.0255263	0.0195991	0.0154267
232.5	0.0238943	0.0183786	0.0144545
237.5	0.022381900000000003	0.017265000000000003	0.0135446
242.5	0.0210838	0.016177499999999997	0.0126966
247.5	0.0197805	0.0152216	0.0119266
252.5	0.0185905	0.014207700000000002	0.0111921
257.5	0.0173401	0.0133653	0.0104685
262.5	0.0162945	0.012513400000000001	0.00984544
267.5	0.0152768	0.011748	0.009215619999999999
272.5	0.014488899999999999	0.0110916	0.00872973
277.5	0.0135369	0.0104408	0.00819032
282.5	0.0127612	0.00976509	0.0077173400000000005
287.5	0.012017300000000002	0.00921862	0.00719953
292.5	0.0113621	0.00874126	0.00685978
297.5	0.010673	0.0082051	0.0064461100000000006
302.5	0.009339740000000001	0.007217500000000001	0.00569286
307.5	0.00877898	0.00676034	0.005344560000000001
312.5	0.00828068	0.00641165	0.00505152
317.5	0.00780329	0.0060217000000000005	0.00476511
322.5	0.00737725	0.00568237	0.004493179999999999
327.5	0.00691254	0.00534979	0.00420322
332.5	0.00651223	0.0050265399999999995	0.00399299
337.5	0.0061763899999999995	0.0047929800000000005	0.00375354
342.5	0.00586844	0.00452494	0.00357835
347.5	0.00548128	0.004236080000000001	0.0033633
352.5	0.00517306	0.0039912	0.00314143
357.5	0.00488145	0.00376938	0.00296978
362.5	0.0046165500000000005	0.00357522	0.00282187
367.5	0.00437318	0.0033747	0.00267261
372.5	0.0041483	0.00319249	0.00253048
377.5	0.00389989	0.00303103	0.00238205
382.5	0.0036963900000000004	0.00284945	0.00226025
387.5	0.00346427	0.00269102	0.00211001
392.5	0.00330645	0.0025547200000000003	0.00203526
397.5	0.00313247	0.00241893	0.00190148
402.5	0.0029709	0.00229445	0.0018191600000000002
407.5	0.0028318400000000004	0.00218717	0.0017323100000000001
412.5	0.00266402	0.0020550700000000004	0.0016211
417.5	0.00251827	0.00193946	0.00153222
422.5	0.0023717400000000002	0.00185001	0.00145629
427.5	0.00226461	0.0017396199999999999	0.0013857
432.5	0.00213622	0.00166358	0.0013056600000000002
437.5	0.0020073300000000003	0.00156788	0.00123691
442.5	0.00191398	0.0014761800000000001	0.0011615
447.5	0.00183696	0.0014233400000000002	0.0011207300000000001
452.5	0.00173298	0.00132903	0.0010526700000000001
457.5	0.0016310500000000002	0.00128253	0.00101111
462.5	0.00156882	0.0011945600000000001	0.000947402
467.5	0.00148931	0.00114185	0.0009057840000000001
472.5	0.0014106099999999999	0.00108687	0.000857579
477.5	0.0013058700000000002	0.0010216099999999998	0.000811561
482.5	0.00125112	0.0009664960000000001	0.00076313
487.5	0.0011822900000000001	0.0009164020000000001	0.000720981
492.5	0.00112738	0.000868137	0.000689218
497.5	0.0010726400000000001	0.000828387	0.000653951
502.5	0.0010284299999999999	0.000791528	0.0006282750000000001
507.5	0.0009668400000000001	0.00074593	0.000591871
512.5	0.000912925	0.000713477	0.000558596
517.5	0.000877246	0.0006740650000000001	0.000538576
522.5	0.0008190570000000001	0.00064583	0.0005042180000000001
527.5	0.000789844	0.0006115070000000001	0.00047865200000000004
532.5	0.0007521600000000001	0.000571692	0.00045565499999999996
537.5	0.000711433	0.000551214	0.000434264
542.5	0.000674909	0.000518922	0.00041219499999999997
547.5	0.000636316	0.000501146	0.000395955
552.5	0.000620556	0.000473411	0.000374969
557.5	0.000588826	0.00045331	0.00036179800000000003
562.5	0.0005577609999999999	0.000431306	0.000340275
567.5	0.000523837	0.000408335	0.000320481
572.5	0.000506683	0.000390843	0.000310936
577.5	0.000479409	0.000370875	0.000291301
582.5	0.000456295	0.000350076	0.000275691
587.5	0.000423199	0.000330457	0.000260622
592.5	0.00040548	0.00031489800000000003	0.000252073
597.5	0.000388015	0.00030122	0.00023836
602.5	0.00037752799999999997	0.000289803	0.000227565
607.5	0.000355448	0.000270544	0.00021850300000000002
612.5	0.000337069	0.00026474100000000003	0.00020544499999999998
617.5	0.00031897100000000003	0.00024858	0.00019720099999999998
622.5	0.000309548	0.00023756	0.000186048
627.5	0.000291786	0.00022739500000000003	0.00017896400000000002
632.5	0.00028005600000000004	0.000212936	0.000169143
637.5	0.000264901	0.000206686	0.00016037
642.5	0.00024759200000000004	0.000194858	0.00015418200000000002
647.5	0.00024110100000000002	0.000183875	0.000146413
652.5	0.00022610300000000001	0.00017396	0.000141093
657.5	0.000219423	0.000169906	0.000131427
662.5	0.000202345	0.000160201	0.000126077
667.5	0.000198922	0.00014962300000000001	0.00011960800000000001
672.5	0.00018784200000000002	0.00014431	0.000113872
677.5	0.000179813	0.000141483	0.000111437
682.5	0.000166962	0.000132029	0.00010377599999999999
687.5	0.000164107	0.00012548500000000002	0.000100747
692.5	0.000155769	0.000119313	0.00009367440000000001
697.5	0.000149545	0.000116216	0.0000914644
702.5	0.000138117	0.000108065	0.0000863512
707.5	0.000136568	0.00010180100000000001	0.0000824314
712.5	0.000127531	0.000102769	0.0000790257
717.5	0.000123244	0.00009539720000000001	0.000075498
722.5	0.000117188	0.0000917075	0.00007267060000000001
727.5	0.000112751	0.00008661870000000001	0.0000692984
732.5	0.000107593	0.0000824386	0.0000650413
737.5	0.000101327	0.00008049520000000001	0.000061381
742.5	0.0000967534	0.0000760224	0.0000577987
747.5	0.0000906813	0.0000696942	0.0000569806
752.5	0.0000858818	0.00006820740000000001	0.0000535387
757.5	0.0000856964	0.0000647212	0.000051467
762.5	0.00008039300000000001	0.0000619465	0.0000496458
767.5	0.0000753344	0.0000604446	0.0000478721
772.5	0.00007144200000000001	0.000055789600000000005	0.0000448417
777.5	0.0000723511	0.0000539767	0.000042335699999999995
782.5	0.0000660958	0.000050655199999999996	0.0000407127
787.5	0.0000637007	0.0000504892	0.0000395422
792.5	0.00006298140000000001	0.0000478878	0.000036898300000000006
797.5	0.0000585196	0.0000458021	0.0000362316
802.5	0.0000547653	0.0000437008	0.0000341764
807.5	0.0000539301	0.0000413618	0.000033050700000000005
812.5	0.0000510282	0.000038349599999999996	0.0000323098
817.5	0.0000490831	0.0000373288	0.0000301092
822.5	0.0000471022	0.000037895900000000004	0.0000282032
827.5	0.0000452711	0.0000347583	0.000027411000000000002
832.5	0.0000422021	0.000032344	0.0000263831
837.5	0.0000409512	0.0000313855	0.0000246139
842.5	0.000038965300000000005	0.0000305969	0.000024697500000000002
847.5	0.0000363299	0.000029261100000000003	0.0000220462
852.5	0.0000344719	0.0000270452	0.000022267
857.5	0.0000343892	0.0000263689	0.000020176300000000002
862.5	0.0000317474	0.0000248236	0.0000197186
867.5	0.000031705700000000004	0.000023046400000000004	0.0000191946
872.5	0.0000293825	0.000023490700000000002	0.000017888000000000002
877.5	0.0000284524	0.0000212602	0.0000173314
882.5	0.0000262698	0.000021372300000000002	0.0000166392
887.5	0.0000259131	0.0000194309	0.000015485
892.5	0.00002452	0.0000187476	0.000014859700000000001
897.5	0.000023350800000000004	0.0000183354	0.0000145323
902.5	0.000023149300000000002	0.0000175597	0.0000138155
907.5	0.0000226959	0.000016955999999999998	0.0000128728
912.5	0.000020663100000000002	0.0000161587	0.0000130314
917.5	0.0000197631	0.0000159647	0.0000121817
922.5	0.000019042400000000003	0.0000141219	0.0000115466
927.5	0.0000175679	0.0000145783	0.0000108792
932.5	0.000017458600000000003	0.0000136264	0.0000105585
937.5	0.000017682300000000002	0.0000124982	0.000010403
942.5	0.000016052400000000002	0.0000130261	9.43831e-6
947.5	0.0000142843	0.0000114705	9.0311e-6
952.5	0.000014942	0.0000109313	8.90166e-6
957.5	0.0000138462	0.0000106896	8.42737e-6
962.5	0.0000134069	0.0000102402	8.02606e-6
967.5	0.000012436	9.93198e-6	7.41341e-6
972.5	0.000012310400000000002	9.08695e-6	7.36663e-6
977.5	0.000011627	9.30021e-6	6.7971000000000005e-6
982.5	0.0000116541	8.25137e-6	6.55707e-6
987.5	0.0000105224	8.1634e-6	6.0714899999999995e-6
992.5	9.95292e-6	7.65061e-6	5.9598e-6
997.5	9.783800000000001e-6	7.8127e-6	5.49766e-6
1002.5	9.63942e-6	6.71363e-6	5.96925e-6
1007.5	8.67509e-6	6.9436799999999996e-6	5.24001e-6
1012.5	8.87465e-6	6.4836399999999995e-6	5.47538e-6
1017.5	8.28194e-6	6.64052e-6	5.01284e-6
1022.5	8.016880000000001e-6	5.82037e-6	4.64266e-6
1027.5	7.77598e-6	6.07666e-6	4.54939e-6
1032.5	7.08694e-6	5.760580000000001e-6	4.396910000000001e-6
1037.5	7.137840000000001e-6	5.15029e-6	4.226910000000001e-6
1042.5	6.238780000000001e-6	4.76227e-6	3.995000000000001e-6
1047.5	6.47396e-6	5.05663e-6	3.96271e-6
1052.5	5.99771e-6	4.87614e-6	3.84674e-6
1057.5	6.25664e-6	4.908090000000001e-6	3.7726200000000002e-6
1062.5	6.0116e-6	4.5822e-6	3.46803e-6
1067.5	5.4057699999999996e-6	4.027860000000001e-6	3.51074e-6
1072.5	5.33536e-6	3.95635e-6	3.00904e-6
1077.5	5.08971e-6	3.54243e-6	2.9922999999999997e-6
1082.5	4.92091e-6	3.6591000000000003e-6	2.85683e-6
1087.5	4.78506e-6	3.66813e-6	2.6101000000000002e-6
1092.5	4.40504e-6	3.4789000000000003e-6	2.69837e-6
1097.5	4.84302e-6	3.26284e-6	2.49368e-6
1102.5	3.86725e-6	3.2040200000000003e-6	2.17534e-6
1107.5	3.96618e-6	3.0459e-6	2.19267e-6
1112.5	3.71756e-6	2.84768e-6	2.0920700000000003e-6
1117.5	3.19522e-6	2.69514e-6	2.00197e-6
1122.5	3.1967e-6	2.80598e-6	1.87925e-6
1127.5	3.26006e-6	2.1522999999999997e-6	1.84839e-6
1132.5	3.07371e-6	2.1165400000000002e-6	1.7944000000000001e-6
1137.5	2.81632e-6	2.24753e-6	1.52227e-6
1142.5	2.50125e-6	2.1999300000000003e-6	1.7785500000000001e-6
1147.5	2.5897699999999998e-6	1.92232e-6	1.51006e-6
1152.5	2.8271e-6	1.9126e-6	1.31993e-6
1157.5	2.32371e-6	1.68703e-6	1.38721e-6
1162.5	2.39296e-6	1.66991e-6	1.4535800000000002e-6
1167.5	2.1228800000000003e-6	1.7115500000000002e-6	1.2471299999999999e-6
1172.5	2.15913e-6	1.4846e-6	1.17684e-6
1177.5	1.98035e-6	1.61834e-6	1.1713400000000002e-6
1182.5	2.02641e-6	1.3707e-6	1.10939e-6
1187.5	1.78755e-6	1.4622000000000002e-6	1.09038e-6
1192.5	1.77326e-6	1.28444e-6	1.05642e-6
1197.5	1.58903e-6	1.24184e-6	9.63982e-7
1202.5	1.6351600000000002e-6	1.40116e-6	9.05758e-7
1207.5	1.6186e-6	1.1047200000000001e-6	9.81117e-7
1212.5	1.44681e-6	1.19273e-6	8.33303e-7
1217.5	1.44249e-6	1.02742e-6	8.55864e-7
1222.5	1.2063799999999999e-6	1.0634500000000002e-6	7.95937e-7
