2257.5   1.036E-07   1.086E-08  -1.167E-08   9.338E-09  -9.978E-09   1.577E-08  -1.129E-08
2282.5   9.323E-08   9.565E-09  -1.071E-08   8.553E-09  -9.162E-09   1.453E-08  -1.038E-08
2307.5   8.283E-08   8.848E-09  -9.567E-09   7.771E-09  -8.275E-09   1.319E-08  -9.386E-09
2332.5   7.410E-08   7.985E-09  -8.489E-09   7.064E-09  -7.555E-09   1.211E-08  -8.577E-09
2357.5   6.633E-08   7.309E-09  -7.850E-09   6.412E-09  -6.890E-09   1.108E-08  -7.819E-09
2382.5   5.915E-08   6.674E-09  -6.988E-09   5.828E-09  -6.250E-09   1.012E-08  -7.105E-09
2407.5   5.301E-08   5.965E-09  -6.356E-09   5.298E-09  -5.708E-09   9.257E-09  -6.492E-09
2432.5   4.737E-08   5.446E-09  -5.811E-09   4.825E-09  -5.186E-09   8.461E-09  -5.925E-09
2457.5   4.236E-08   4.915E-09  -5.240E-09   4.381E-09  -4.716E-09   7.742E-09  -5.379E-09
2482.5   3.810E-08   4.369E-09  -4.626E-09   3.996E-09  -4.320E-09   7.117E-09  -4.944E-09
2507.5   3.401E-08   4.039E-09  -4.346E-09   3.633E-09  -3.919E-09   6.503E-09  -4.469E-09
2532.5   3.027E-08   3.733E-09  -3.840E-09   3.316E-09  -3.548E-09   5.917E-09  -4.050E-09
2557.5   2.726E-08   3.291E-09  -3.499E-09   3.012E-09  -3.248E-09   5.447E-09  -3.706E-09
2582.5   2.442E-08   2.972E-09  -3.176E-09   2.741E-09  -2.962E-09   4.992E-09  -3.385E-09
2607.5   2.186E-08   2.713E-09  -2.897E-09   2.496E-09  -2.694E-09   4.568E-09  -3.086E-09
2632.5   1.960E-08   2.427E-09  -2.630E-09   2.273E-09  -2.455E-09   4.184E-09  -2.811E-09
2657.5   1.749E-08   2.253E-09  -2.316E-09   2.060E-09  -2.226E-09   3.812E-09  -2.549E-09
2682.5   1.569E-08   2.019E-09  -2.115E-09   1.878E-09  -2.030E-09   3.496E-09  -2.326E-09
2707.5   1.408E-08   1.837E-09  -1.979E-09   1.713E-09  -1.851E-09   3.206E-09  -2.122E-09
