0.1000E+01     0.5786E-01
0.2000E+01     0.1077E+00
0.4000E+01     0.1621E+00
0.6000E+01     0.2200E+00
0.8000E+01     0.2776E+00
0.1000E+02     0.3180E+00
0.1200E+02     0.3612E+00
0.1400E+02     0.4049E+00
0.1600E+02     0.4497E+00
0.1800E+02     0.4943E+00
0.2000E+02     0.5378E+00
0.2200E+02     0.5810E+00
0.2400E+02     0.6230E+00
0.2600E+02     0.6641E+00
0.2800E+02     0.7039E+00
0.3000E+02     0.7421E+00
0.3200E+02     0.7803E+00
0.3400E+02     0.8147E+00
0.3600E+02     0.8484E+00
0.3800E+02     0.8817E+00
0.4000E+02     0.9120E+00
0.4400E+02     0.9676E+00
0.4800E+02     0.1015E+01
0.5200E+02     0.1059E+01
0.5600E+02     0.1091E+01
0.6000E+02     0.1118E+01
0.6400E+02     0.1137E+01
0.6800E+02     0.1149E+01
0.7200E+02     0.1154E+01
0.7600E+02     0.1155E+01
0.8000E+02     0.1148E+01
0.8400E+02     0.1135E+01
0.8800E+02     0.1117E+01
0.9200E+02     0.1097E+01
0.9600E+02     0.1071E+01
0.1000E+03     0.1043E+01
0.1040E+03     0.1012E+01
0.1080E+03     0.9770E+00
0.1120E+03     0.9430E+00
0.1160E+03     0.9066E+00
0.1200E+03     0.8688E+00
0.1240E+03     0.8304E+00
0.1280E+03     0.7924E+00
0.1320E+03     0.7551E+00
0.1360E+03     0.7175E+00
0.1400E+03     0.6810E+00
0.1440E+03     0.6445E+00
0.1480E+03     0.6090E+00
0.1520E+03     0.5757E+00
0.1560E+03     0.5433E+00
0.1600E+03     0.5114E+00
0.1640E+03     0.4813E+00
0.1680E+03     0.4531E+00
0.1720E+03     0.4249E+00
0.1760E+03     0.3983E+00
0.1800E+03     0.3737E+00
0.1840E+03     0.3500E+00
0.1880E+03     0.3283E+00
0.1920E+03     0.3071E+00
0.1960E+03     0.2875E+00
0.2000E+03     0.2687E+00
0.2200E+03     0.1919E+00
0.2400E+03     0.1365E+00
0.2600E+03     0.9717E-01
0.2800E+03     0.6958E-01
0.3000E+03     0.5004E-01
0.3200E+03     0.3625E-01
0.3400E+03     0.2646E-01
0.3600E+03     0.1943E-01
0.3800E+03     0.1440E-01
0.4000E+03     0.1073E-01
0.4200E+03     0.8029E-02
0.4400E+03     0.6081E-02
0.4600E+03     0.4608E-02
0.4800E+03     0.3525E-02
0.5000E+03     0.2702E-02
0.5200E+03     0.2083E-02
0.5400E+03     0.1617E-02
0.5600E+03     0.1255E-02
0.5800E+03     0.9827E-03
0.6000E+03     0.7703E-03
0.6200E+03     0.6047E-03
0.6400E+03     0.4780E-03
0.6600E+03     0.3779E-03
0.6800E+03     0.2992E-03
0.7000E+03     0.2387E-03
0.7200E+03     0.1899E-03
0.7400E+03     0.1518E-03
0.7600E+03     0.1216E-03
0.7800E+03     0.9719E-04
0.8000E+03     0.7821E-04
0.8200E+03     0.6286E-04
0.8400E+03     0.5057E-04
0.8600E+03     0.4071E-04
0.8800E+03     0.3292E-04
0.9000E+03     0.2654E-04
0.9200E+03     0.2144E-04
0.9400E+03     0.1731E-04
0.9600E+03     0.1399E-04
0.9800E+03     0.1134E-04
0.1000E+04     0.9158E-05
0.1020E+04     0.7407E-05
0.1040E+04     0.5998E-05
0.1060E+04     0.4847E-05
0.1080E+04     0.3922E-05
0.1100E+04     0.3175E-05
0.1120E+04     0.2561E-05
0.1140E+04     0.2072E-05
0.1160E+04     0.1675E-05
0.1180E+04     0.1352E-05
0.1200E+04     0.1088E-05
0.1220E+04     0.8768E-06
0.1240E+04     0.7041E-06
0.1260E+04     0.5653E-06
0.1280E+04     0.4527E-06
0.1300E+04     0.3627E-06
0.1320E+04     0.2898E-06
0.1340E+04     0.2312E-06
0.1360E+04     0.1836E-06
0.1380E+04     0.1462E-06
0.1400E+04     0.1159E-06
0.1420E+04     0.9150E-07
0.1440E+04     0.7203E-07
0.1460E+04     0.5656E-07
0.1480E+04     0.4432E-07
0.1500E+04     0.3460E-07
