0.1000E+01     0.1225E+00
0.2000E+01     0.1875E+00
0.4000E+01     0.2473E+00
0.6000E+01     0.2946E+00
0.8000E+01     0.3423E+00
0.1000E+02     0.3743E+00
0.1200E+02     0.4124E+00
0.1400E+02     0.4559E+00
0.1600E+02     0.4976E+00
0.1800E+02     0.5416E+00
0.2000E+02     0.5866E+00
0.2200E+02     0.6303E+00
0.2400E+02     0.6731E+00
0.2600E+02     0.7137E+00
0.2800E+02     0.7534E+00
0.3000E+02     0.7940E+00
0.3200E+02     0.8327E+00
0.3400E+02     0.8675E+00
0.3600E+02     0.9035E+00
0.3800E+02     0.9365E+00
0.4000E+02     0.9649E+00
0.4400E+02     0.1022E+01
0.4800E+02     0.1068E+01
0.5200E+02     0.1113E+01
0.5600E+02     0.1144E+01
0.6000E+02     0.1168E+01
0.6400E+02     0.1186E+01
0.6800E+02     0.1192E+01
0.7200E+02     0.1197E+01
0.7600E+02     0.1191E+01
0.8000E+02     0.1182E+01
0.8400E+02     0.1170E+01
0.8800E+02     0.1152E+01
0.9200E+02     0.1127E+01
0.9600E+02     0.1097E+01
0.1000E+03     0.1064E+01
0.1040E+03     0.1028E+01
0.1080E+03     0.9950E+00
0.1120E+03     0.9580E+00
0.1160E+03     0.9193E+00
0.1200E+03     0.8842E+00
0.1240E+03     0.8425E+00
0.1280E+03     0.8068E+00
0.1320E+03     0.7670E+00
0.1360E+03     0.7315E+00
0.1400E+03     0.6924E+00
0.1440E+03     0.6577E+00
0.1480E+03     0.6204E+00
0.1520E+03     0.5873E+00
0.1560E+03     0.5537E+00
0.1600E+03     0.5243E+00
0.1640E+03     0.4938E+00
0.1680E+03     0.4667E+00
0.1720E+03     0.4380E+00
0.1760E+03     0.4109E+00
0.1800E+03     0.3871E+00
0.1840E+03     0.3628E+00
0.1880E+03     0.3415E+00
0.1920E+03     0.3204E+00
0.1960E+03     0.3009E+00
0.2000E+03     0.2832E+00
0.2200E+03     0.2051E+00
0.2400E+03     0.1500E+00
0.2600E+03     0.1091E+00
0.2800E+03     0.8065E-01
0.3000E+03     0.5968E-01
0.3200E+03     0.4451E-01
0.3400E+03     0.3364E-01
0.3600E+03     0.2540E-01
0.3800E+03     0.1944E-01
0.4000E+03     0.1496E-01
0.4200E+03     0.1153E-01
0.4400E+03     0.8979E-02
0.4600E+03     0.7001E-02
0.4800E+03     0.5515E-02
0.5000E+03     0.4342E-02
0.5200E+03     0.3433E-02
0.5400E+03     0.2738E-02
0.5600E+03     0.2184E-02
0.5800E+03     0.1752E-02
0.6000E+03     0.1405E-02
0.6200E+03     0.1130E-02
0.6400E+03     0.9128E-03
0.6600E+03     0.7385E-03
0.6800E+03     0.5989E-03
0.7000E+03     0.4877E-03
0.7200E+03     0.3966E-03
0.7400E+03     0.3239E-03
0.7600E+03     0.2647E-03
0.7800E+03     0.2160E-03
0.8000E+03     0.1772E-03
0.8200E+03     0.1455E-03
0.8400E+03     0.1194E-03
0.8600E+03     0.9821E-04
0.8800E+03     0.8101E-04
0.9000E+03     0.6659E-04
0.9200E+03     0.5495E-04
0.9400E+03     0.4533E-04
0.9600E+03     0.3744E-04
0.9800E+03     0.3095E-04
0.1000E+04     0.2544E-04
0.1020E+04     0.2111E-04
0.1040E+04     0.1745E-04
0.1060E+04     0.1443E-04
0.1080E+04     0.1197E-04
0.1100E+04     0.9924E-05
0.1120E+04     0.8201E-05
0.1140E+04     0.6801E-05
0.1160E+04     0.5629E-05
0.1180E+04     0.4678E-05
0.1200E+04     0.3870E-05
0.1220E+04     0.3210E-05
0.1240E+04     0.2655E-05
0.1260E+04     0.2204E-05
0.1280E+04     0.1824E-05
0.1300E+04     0.1511E-05
0.1320E+04     0.1250E-05
0.1340E+04     0.1036E-05
0.1360E+04     0.8580E-06
0.1380E+04     0.7118E-06
0.1400E+04     0.5907E-06
0.1420E+04     0.4873E-06
0.1440E+04     0.4030E-06
0.1460E+04     0.3341E-06
0.1480E+04     0.2760E-06
0.1500E+04     0.2289E-06
